audit_question_id,tier,conversation_id,ability,category,source_shape,source_field_present,conversation_reference_present,conversation_references_present,raw_source_ref_count,unique_source_id_count,matched_source_id_count,unmatched_source_id_count,ambiguous_source_id_count,duplicate_source_ref_id_count,source_parse_error
500K::15::preference_following::2,500K,15,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::15::summarization::1,500K,15,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,16,16,16,0,0,0,
500K::15::summarization::2,500K,15,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,9,9,9,0,0,0,
500K::15::temporal_reasoning::1,500K,15,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
500K::15::temporal_reasoning::2,500K,15,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
500K::16::abstention::1,500K,16,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
500K::16::abstention::2,500K,16,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
500K::16::contradiction_resolution::1,500K,16,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::16::contradiction_resolution::2,500K,16,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::16::event_ordering::1,500K,16,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,19,19,19,0,0,0,
500K::16::event_ordering::2,500K,16,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,9,9,9,0,0,0,
500K::16::information_extraction::1,500K,16,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
500K::16::information_extraction::2,500K,16,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
500K::16::instruction_following::1,500K,16,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::16::instruction_following::2,500K,16,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::16::knowledge_update::1,500K,16,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::16::knowledge_update::2,500K,16,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::16::multi_session_reasoning::1,500K,16,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
500K::16::multi_session_reasoning::2,500K,16,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,13,13,13,0,0,0,
500K::16::preference_following::1,500K,16,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::16::preference_following::2,500K,16,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::16::summarization::1,500K,16,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,7,7,7,0,0,0,
500K::16::summarization::2,500K,16,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,10,10,10,0,0,0,
500K::16::temporal_reasoning::1,500K,16,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::16::temporal_reasoning::2,500K,16,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
500K::17::abstention::1,500K,17,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
500K::17::abstention::2,500K,17,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
500K::17::contradiction_resolution::1,500K,17,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::17::contradiction_resolution::2,500K,17,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::17::event_ordering::1,500K,17,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,15,13,13,0,0,2,
500K::17::event_ordering::2,500K,17,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,11,11,11,0,0,0,
500K::17::information_extraction::1,500K,17,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
500K::17::information_extraction::2,500K,17,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
500K::17::instruction_following::1,500K,17,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::17::instruction_following::2,500K,17,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::17::knowledge_update::1,500K,17,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::17::knowledge_update::2,500K,17,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::17::multi_session_reasoning::1,500K,17,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
500K::17::multi_session_reasoning::2,500K,17,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
500K::17::preference_following::1,500K,17,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::17::preference_following::2,500K,17,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::17::summarization::1,500K,17,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,
500K::17::summarization::2,500K,17,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,22,22,22,0,0,0,
500K::17::temporal_reasoning::1,500K,17,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::17::temporal_reasoning::2,500K,17,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::18::abstention::1,500K,18,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
500K::18::abstention::2,500K,18,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
500K::18::contradiction_resolution::1,500K,18,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::18::contradiction_resolution::2,500K,18,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
500K::18::event_ordering::1,500K,18,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,17,17,17,0,0,0,
500K::18::event_ordering::2,500K,18,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,19,19,19,0,0,0,
500K::18::information_extraction::1,500K,18,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,
500K::18::information_extraction::2,500K,18,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
500K::18::instruction_following::1,500K,18,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::18::instruction_following::2,500K,18,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
500K::18::knowledge_update::1,500K,18,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::18::knowledge_update::2,500K,18,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
500K::18::multi_session_reasoning::1,500K,18,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,
500K::18::multi_session_reasoning::2,500K,18,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
500K::18::preference_following::1,500K,18,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
500K::18::preference_following::2,500K,18,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
500K::18::summarization::1,500K,18,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,17,17,17,0,0,0,
500K::18::summarization::2,500K,18,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,6,6,6,0,0,0,
500K::18::temporal_reasoning::1,500K,18,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::18::temporal_reasoning::2,500K,18,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
500K::19::abstention::1,500K,19,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
500K::19::abstention::2,500K,19,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
500K::19::contradiction_resolution::1,500K,19,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
500K::19::contradiction_resolution::2,500K,19,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::19::event_ordering::1,500K,19,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,16,16,16,0,0,0,
500K::19::event_ordering::2,500K,19,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,12,12,12,0,0,0,
500K::19::information_extraction::1,500K,19,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
500K::19::information_extraction::2,500K,19,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
500K::19::instruction_following::1,500K,19,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::19::instruction_following::2,500K,19,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::19::knowledge_update::1,500K,19,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
500K::19::knowledge_update::2,500K,19,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::19::multi_session_reasoning::1,500K,19,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,
500K::19::multi_session_reasoning::2,500K,19,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,
500K::19::preference_following::1,500K,19,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
500K::19::preference_following::2,500K,19,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
500K::19::summarization::1,500K,19,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,
500K::19::summarization::2,500K,19,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,7,7,7,0,0,0,
500K::19::temporal_reasoning::1,500K,19,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::19::temporal_reasoning::2,500K,19,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::20::abstention::1,500K,20,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
500K::20::abstention::2,500K,20,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
500K::20::contradiction_resolution::1,500K,20,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::20::contradiction_resolution::2,500K,20,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::20::event_ordering::1,500K,20,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,8,8,8,0,0,0,
500K::20::event_ordering::2,500K,20,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,12,12,12,0,0,0,
500K::20::information_extraction::1,500K,20,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
500K::20::information_extraction::2,500K,20,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
500K::20::instruction_following::1,500K,20,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::20::instruction_following::2,500K,20,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::20::knowledge_update::1,500K,20,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
500K::20::knowledge_update::2,500K,20,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::20::multi_session_reasoning::1,500K,20,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,
500K::20::multi_session_reasoning::2,500K,20,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,
500K::20::preference_following::1,500K,20,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::20::preference_following::2,500K,20,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
500K::20::summarization::1,500K,20,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
500K::20::summarization::2,500K,20,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,12,12,12,0,0,0,
500K::20::temporal_reasoning::1,500K,20,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::20::temporal_reasoning::2,500K,20,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::21::abstention::1,500K,21,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
500K::21::abstention::2,500K,21,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
500K::21::contradiction_resolution::1,500K,21,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::21::contradiction_resolution::2,500K,21,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::21::event_ordering::1,500K,21,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,21,21,21,0,0,0,
500K::21::event_ordering::2,500K,21,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,9,9,9,0,0,0,
500K::21::information_extraction::1,500K,21,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
500K::21::information_extraction::2,500K,21,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
500K::21::instruction_following::1,500K,21,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::21::instruction_following::2,500K,21,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::21::knowledge_update::1,500K,21,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::21::knowledge_update::2,500K,21,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::21::multi_session_reasoning::1,500K,21,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,7,7,7,0,0,0,
500K::21::multi_session_reasoning::2,500K,21,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
500K::21::preference_following::1,500K,21,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
500K::21::preference_following::2,500K,21,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::21::summarization::1,500K,21,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
500K::21::summarization::2,500K,21,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,10,10,10,0,0,0,
500K::21::temporal_reasoning::1,500K,21,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,1,1,0,0,1,
500K::21::temporal_reasoning::2,500K,21,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::22::abstention::1,500K,22,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
500K::22::abstention::2,500K,22,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
500K::22::contradiction_resolution::1,500K,22,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::22::contradiction_resolution::2,500K,22,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::22::event_ordering::1,500K,22,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,21,20,20,0,0,1,
500K::22::event_ordering::2,500K,22,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,23,23,23,0,0,0,
500K::22::information_extraction::1,500K,22,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
500K::22::information_extraction::2,500K,22,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
500K::22::instruction_following::1,500K,22,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::22::instruction_following::2,500K,22,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::22::knowledge_update::1,500K,22,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::22::knowledge_update::2,500K,22,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
500K::22::multi_session_reasoning::1,500K,22,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
500K::22::multi_session_reasoning::2,500K,22,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,
500K::22::preference_following::1,500K,22,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::22::preference_following::2,500K,22,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
500K::22::summarization::1,500K,22,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,10,10,10,0,0,0,
500K::22::summarization::2,500K,22,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
500K::22::temporal_reasoning::1,500K,22,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
500K::22::temporal_reasoning::2,500K,22,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
500K::23::abstention::1,500K,23,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
500K::23::abstention::2,500K,23,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
500K::23::contradiction_resolution::1,500K,23,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::23::contradiction_resolution::2,500K,23,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::23::event_ordering::1,500K,23,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,11,11,11,0,0,0,
500K::23::event_ordering::2,500K,23,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,11,11,11,0,0,0,
500K::23::information_extraction::1,500K,23,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,
500K::23::information_extraction::2,500K,23,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
500K::23::instruction_following::1,500K,23,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::23::instruction_following::2,500K,23,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::23::knowledge_update::1,500K,23,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
500K::23::knowledge_update::2,500K,23,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
500K::23::multi_session_reasoning::1,500K,23,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,4,4,4,0,0,0,
500K::23::multi_session_reasoning::2,500K,23,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,
500K::23::preference_following::1,500K,23,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::23::preference_following::2,500K,23,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::23::summarization::1,500K,23,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,13,13,13,0,0,0,
500K::23::summarization::2,500K,23,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,
500K::23::temporal_reasoning::1,500K,23,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::23::temporal_reasoning::2,500K,23,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::24::abstention::1,500K,24,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
500K::24::abstention::2,500K,24,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
500K::24::contradiction_resolution::1,500K,24,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::24::contradiction_resolution::2,500K,24,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::24::event_ordering::1,500K,24,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,15,15,15,0,0,0,
500K::24::event_ordering::2,500K,24,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,7,7,7,0,0,0,
500K::24::information_extraction::1,500K,24,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
500K::24::information_extraction::2,500K,24,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
500K::24::instruction_following::1,500K,24,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
500K::24::instruction_following::2,500K,24,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::24::knowledge_update::1,500K,24,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
500K::24::knowledge_update::2,500K,24,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,1,1,0,0,1,
500K::24::multi_session_reasoning::1,500K,24,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,
500K::24::multi_session_reasoning::2,500K,24,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
500K::24::preference_following::1,500K,24,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
500K::24::preference_following::2,500K,24,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
500K::24::summarization::1,500K,24,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,12,12,12,0,0,0,
500K::24::summarization::2,500K,24,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,34,34,34,0,0,0,
