audit_question_id,tier,conversation_id,ability,audit_category,primary_evidence_cohort_eligible,eligibility_reason,gold_source_unit_count,all_at_3_structurally_possible,gold_source_ids
500K::18::abstention::1,500K,18,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
500K::18::abstention::2,500K,18,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
500K::18::contradiction_resolution::1,500K,18,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[20, 98]"
500K::18::contradiction_resolution::2,500K,18,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[482, 486, 536]"
500K::18::event_ordering::1,500K,18,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,17,False,"[0, 2, 118, 244, 254, 342, 344, 346, 456, 552, 662, 668, 764, 884, 886, 892, 990]"
500K::18::event_ordering::2,500K,18,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,19,False,"[12, 16, 100, 112, 114, 116, 310, 408, 508, 620, 622, 818, 822, 948, 952, 716, 718, 720, 1038]"
500K::18::information_extraction::1,500K,18,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[4, 5]"
500K::18::information_extraction::2,500K,18,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[12]
500K::18::instruction_following::1,500K,18,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[220]
500K::18::instruction_following::2,500K,18,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[532, 534]"
500K::18::knowledge_update::1,500K,18,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[58, 94]"
500K::18::knowledge_update::2,500K,18,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[992, 996, 1068]"
500K::18::multi_session_reasoning::1,500K,18,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[180, 292]"
500K::18::multi_session_reasoning::2,500K,18,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[0, 118, 244]"
500K::18::preference_following::1,500K,18,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[200, 204]"
500K::18::preference_following::2,500K,18,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[514, 518]"
500K::18::summarization::1,500K,18,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,17,False,"[1, 3, 27, 33, 119, 245, 255, 343, 457, 553, 663, 669, 765, 885, 887, 893, 991]"
500K::18::summarization::2,500K,18,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,6,False,"[20, 38, 124, 376, 1010, 1012]"
500K::18::temporal_reasoning::1,500K,18,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[44, 26]"
500K::18::temporal_reasoning::2,500K,18,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[28, 292, 294]"
500K::19::abstention::1,500K,19,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
500K::19::abstention::2,500K,19,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
500K::19::contradiction_resolution::1,500K,19,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,4,False,"[6, 8, 10, 130]"
500K::19::contradiction_resolution::2,500K,19,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[422, 482]"
500K::19::event_ordering::1,500K,19,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,16,False,"[12, 14, 146, 154, 766, 774, 776, 896, 908, 1026, 456, 556, 658, 662, 1154, 1158]"
500K::19::event_ordering::2,500K,19,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,12,False,"[78, 180, 300, 302, 540, 878, 438, 640, 744, 752, 1010, 1138]"
500K::19::information_extraction::1,500K,19,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[38]
500K::19::information_extraction::2,500K,19,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[170]
500K::19::instruction_following::1,500K,19,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[792]
500K::19::instruction_following::2,500K,19,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[1176]
500K::19::knowledge_update::1,500K,19,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[38, 44, 126]"
500K::19::knowledge_update::2,500K,19,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[252, 352]"
500K::19::multi_session_reasoning::1,500K,19,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[22, 160]"
500K::19::multi_session_reasoning::2,500K,19,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[282, 422]"
500K::19::preference_following::1,500K,19,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[294, 298]"
500K::19::preference_following::2,500K,19,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[534, 538]"
500K::19::summarization::1,500K,19,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,5,False,"[12, 14, 146, 154, 338]"
500K::19::summarization::2,500K,19,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,7,False,"[22, 25, 149, 399, 493, 661, 665]"
500K::19::temporal_reasoning::1,500K,19,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[74, 38]"
500K::19::temporal_reasoning::2,500K,19,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[148, 30]"
500K::20::abstention::1,500K,20,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
500K::20::abstention::2,500K,20,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
500K::20::contradiction_resolution::1,500K,20,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[206, 108]"
500K::20::contradiction_resolution::2,500K,20,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[518, 442]"
500K::20::event_ordering::1,500K,20,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,8,False,"[116, 318, 430, 536, 652, 768, 838, 944]"
500K::20::event_ordering::2,500K,20,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,12,False,"[14, 128, 340, 346, 490, 268, 590, 698, 790, 886, 888, 992]"
500K::20::information_extraction::1,500K,20,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[18]
500K::20::information_extraction::2,500K,20,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[124]
500K::20::instruction_following::1,500K,20,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[96]
500K::20::instruction_following::2,500K,20,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[824]
500K::20::knowledge_update::1,500K,20,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[114, 122, 202]"
500K::20::knowledge_update::2,500K,20,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[368, 410]"
500K::20::multi_session_reasoning::1,500K,20,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[152, 252]"
500K::20::multi_session_reasoning::2,500K,20,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[152, 252]"
500K::20::preference_following::1,500K,20,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[244]
500K::20::preference_following::2,500K,20,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[454, 456]"
500K::20::summarization::1,500K,20,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[26, 27]"
500K::20::summarization::2,500K,20,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,12,False,"[13, 191, 195, 197, 199, 259, 353, 497, 505, 569, 683, 811]"
500K::20::temporal_reasoning::1,500K,20,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[14, 94]"
500K::20::temporal_reasoning::2,500K,20,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[104, 46]"
500K::21::abstention::1,500K,21,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
500K::21::abstention::2,500K,21,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
500K::21::contradiction_resolution::1,500K,21,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[22, 134]"
500K::21::contradiction_resolution::2,500K,21,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[336, 416]"
500K::21::event_ordering::1,500K,21,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,21,False,"[32, 34, 42, 164, 166, 168, 170, 172, 312, 430, 548, 550, 552, 656, 784, 890, 1002, 1110, 1112, 1116, 1118]"
500K::21::event_ordering::2,500K,21,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,9,False,"[204, 340, 460, 580, 684, 812, 916, 1028, 1140]"
500K::21::information_extraction::1,500K,21,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[26]
500K::21::information_extraction::2,500K,21,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[42]
500K::21::instruction_following::1,500K,21,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[290]
500K::21::instruction_following::2,500K,21,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[528]
500K::21::knowledge_update::1,500K,21,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[142, 284]"
500K::21::knowledge_update::2,500K,21,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[804, 872]"
500K::21::multi_session_reasoning::1,500K,21,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,7,False,"[312, 430, 548, 784, 890, 1110, 1112]"
500K::21::multi_session_reasoning::2,500K,21,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[794, 797, 902]"
500K::21::preference_following::1,500K,21,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[68, 70]"
500K::21::preference_following::2,500K,21,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[212]
500K::21::summarization::1,500K,21,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[23, 135, 1125]"
500K::21::summarization::2,500K,21,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,10,False,"[33, 35, 43, 67, 431, 549, 657, 785, 891, 1111]"
500K::21::temporal_reasoning::1,500K,21,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[22]
500K::21::temporal_reasoning::2,500K,21,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[44, 46]"
500K::22::abstention::1,500K,22,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
500K::22::abstention::2,500K,22,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
500K::22::contradiction_resolution::1,500K,22,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[24, 124]"
500K::22::contradiction_resolution::2,500K,22,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[492, 522]"
500K::22::event_ordering::1,500K,22,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,20,False,"[24, 26, 130, 132, 134, 136, 248, 250, 252, 434, 530, 540, 532, 720, 722, 724, 836, 954, 956, 960]"
500K::22::event_ordering::2,500K,22,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,23,False,"[74, 76, 78, 82, 84, 86, 198, 202, 360, 362, 364, 370, 372, 374, 902, 488, 1014, 642, 644, 646, 780, 1128, 1250]"
500K::22::information_extraction::1,500K,22,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[6]
500K::22::information_extraction::2,500K,22,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[40]
500K::22::instruction_following::1,500K,22,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[424]
500K::22::instruction_following::2,500K,22,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[1054]
500K::22::knowledge_update::1,500K,22,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[60, 120]"
500K::22::knowledge_update::2,500K,22,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[936, 940, 942]"
500K::22::multi_session_reasoning::1,500K,22,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[140, 396, 500]"
500K::22::multi_session_reasoning::2,500K,22,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[336, 338]"
500K::22::preference_following::1,500K,22,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[496]
500K::22::preference_following::2,500K,22,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[796, 798]"
500K::22::summarization::1,500K,22,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,10,False,"[24, 25, 27, 55, 131, 135, 249, 435, 531, 955]"
500K::22::summarization::2,500K,22,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[23, 31, 101]"
500K::22::temporal_reasoning::1,500K,22,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[142, 42, 46]"
500K::22::temporal_reasoning::2,500K,22,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[24, 248, 250]"
500K::23::abstention::1,500K,23,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
500K::23::abstention::2,500K,23,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
500K::23::contradiction_resolution::1,500K,23,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[238, 298]"
500K::23::contradiction_resolution::2,500K,23,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[692, 800]"
500K::23::event_ordering::1,500K,23,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,11,False,"[24, 156, 246, 384, 512, 516, 708, 716, 844, 942, 1036]"
500K::23::event_ordering::2,500K,23,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,11,False,"[32, 186, 276, 422, 424, 432, 974, 976, 978, 1066, 1072]"
500K::23::information_extraction::1,500K,23,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[16, 26]"
500K::23::information_extraction::2,500K,23,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[74]
500K::23::instruction_following::1,500K,23,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[204]
500K::23::instruction_following::2,500K,23,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[562]
500K::23::knowledge_update::1,500K,23,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[88, 96, 202]"
500K::23::knowledge_update::2,500K,23,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,4,False,"[906, 908, 910, 994]"
500K::23::multi_session_reasoning::1,500K,23,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,4,False,"[402, 403, 528, 529]"
500K::23::multi_session_reasoning::2,500K,23,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[156, 512]"
500K::23::preference_following::1,500K,23,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[248]
500K::23::preference_following::2,500K,23,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[608]
500K::23::summarization::1,500K,23,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,13,False,"[16, 17, 19, 21, 23, 27, 149, 153, 189, 428, 547, 981, 1071]"
500K::23::summarization::2,500K,23,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,5,False,"[39, 41, 113, 221, 335]"
500K::23::temporal_reasoning::1,500K,23,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[166, 396]"
500K::23::temporal_reasoning::2,500K,23,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[80, 240]"
500K::24::abstention::1,500K,24,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
500K::24::abstention::2,500K,24,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
500K::24::contradiction_resolution::1,500K,24,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[130, 202]"
500K::24::contradiction_resolution::2,500K,24,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[424, 516]"
500K::24::event_ordering::1,500K,24,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,15,False,"[16, 108, 312, 518, 216, 224, 412, 416, 420, 616, 622, 806, 812, 926, 928]"
500K::24::event_ordering::2,500K,24,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,7,False,"[22, 118, 238, 328, 650, 748, 852]"
500K::24::information_extraction::1,500K,24,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[16]
500K::24::information_extraction::2,500K,24,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[108]
500K::24::instruction_following::1,500K,24,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[198, 200]"
500K::24::instruction_following::2,500K,24,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[802]
500K::24::knowledge_update::1,500K,24,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[160, 196]"
500K::24::knowledge_update::2,500K,24,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[608]
500K::24::multi_session_reasoning::1,500K,24,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[32, 148]"
500K::24::multi_session_reasoning::2,500K,24,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[42, 116, 117]"
500K::24::preference_following::1,500K,24,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[56]
500K::24::preference_following::2,500K,24,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[248, 254]"
500K::24::summarization::1,500K,24,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,12,False,"[12, 13, 32, 33, 34, 35, 38, 106, 107, 108, 312, 313]"
500K::24::summarization::2,500K,24,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,34,False,"[20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 118, 119, 122, 123, 124, 125, 126, 127, 238, 239, 240, 241, 250, 251, 310, 311, 328, 329, 444, 445, 562, 563]"
500K::24::temporal_reasoning::1,500K,24,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[14, 100]"
