audit_question_id,tier,conversation_id,ability,category,source_shape,source_field_present,conversation_reference_present,conversation_references_present,raw_source_ref_count,unique_source_id_count,matched_source_id_count,unmatched_source_id_count,ambiguous_source_id_count,duplicate_source_ref_id_count,source_parse_error,raw_source_ids,unique_source_ids,matched_source_ids,unmatched_source_ids,ambiguous_source_ids,duplicate_source_refs
500K::5::instruction_following::1,500K,5,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,,"[112, 114]","[112, 114]","[112, 114]",[],[],[]
500K::5::instruction_following::2,500K,5,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[452],[452],[452],[],[],[]
500K::5::knowledge_update::1,500K,5,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,,"[144, 192, 194]","[144, 192, 194]","[144, 192, 194]",[],[],[]
500K::5::knowledge_update::2,500K,5,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[236, 282]","[236, 282]","[236, 282]",[],[],[]
500K::5::multi_session_reasoning::1,500K,5,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,4,4,4,0,0,0,,"[22, 128, 214, 316]","[22, 128, 214, 316]","[22, 128, 214, 316]",[],[],[]
500K::5::multi_session_reasoning::2,500K,5,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,,"[40, 142, 143]","[40, 142, 143]","[40, 142, 143]",[],[],[]
500K::5::preference_following::1,500K,5,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[338],[338],[338],[],[],[]
500K::5::preference_following::2,500K,5,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,,"[736, 738]","[736, 738]","[736, 738]",[],[],[]
500K::5::summarization::1,500K,5,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,,"[8, 19, 23, 34, 40]","[8, 19, 23, 34, 40]","[8, 19, 23, 34, 40]",[],[],[]
500K::5::summarization::2,500K,5,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,20,20,20,0,0,0,,"[126, 127, 128, 129, 132, 133, 134, 138, 142, 143, 146, 147, 148, 154, 155, 158, 159, 160, 161, 163]","[126, 127, 128, 129, 132, 133, 134, 138, 142, 143, 146, 147, 148, 154, 155, 158, 159, 160, 161, 163]","[126, 127, 128, 129, 132, 133, 134, 138, 142, 143, 146, 147, 148, 154, 155, 158, 159, 160, 161, 163]",[],[],[]
500K::5::temporal_reasoning::1,500K,5,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[30, 110]","[30, 110]","[30, 110]",[],[],[]
500K::5::temporal_reasoning::2,500K,5,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[24, 48]","[24, 48]","[24, 48]",[],[],[]
500K::6::contradiction_resolution::1,500K,6,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[538, 550]","[538, 550]","[538, 550]",[],[],[]
500K::6::contradiction_resolution::2,500K,6,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[816, 828]","[816, 828]","[816, 828]",[],[],[]
500K::6::event_ordering::1,500K,6,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,6,6,6,0,0,0,,"[20, 28, 134, 136, 562, 844]","[20, 28, 134, 136, 562, 844]","[20, 28, 134, 136, 562, 844]",[],[],[]
500K::6::event_ordering::2,500K,6,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,,"[44, 150, 156, 602, 868]","[44, 150, 156, 602, 868]","[44, 150, 156, 602, 868]",[],[],[]
500K::6::information_extraction::1,500K,6,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[48],[48],[48],[],[],[]
500K::6::information_extraction::2,500K,6,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[158],[158],[158],[],[],[]
500K::6::instruction_following::1,500K,6,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,,"[116, 118, 120]","[116, 118, 120]","[116, 118, 120]",[],[],[]
500K::6::instruction_following::2,500K,6,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,,"[634, 636]","[634, 636]","[634, 636]",[],[],[]
500K::6::knowledge_update::1,500K,6,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,,"[184, 212, 214]","[184, 212, 214]","[184, 212, 214]",[],[],[]
500K::6::knowledge_update::2,500K,6,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[962, 1016]","[962, 1016]","[962, 1016]",[],[],[]
500K::6::multi_session_reasoning::1,500K,6,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,,"[66, 176]","[66, 176]","[66, 176]",[],[],[]
500K::6::multi_session_reasoning::2,500K,6,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,,"[292, 448]","[292, 448]","[292, 448]",[],[],[]
500K::6::preference_following::1,500K,6,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,,"[578, 582]","[578, 582]","[578, 582]",[],[],[]
500K::6::preference_following::2,500K,6,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[800],[800],[800],[],[],[]
500K::6::summarization::1,500K,6,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,13,13,13,0,0,0,,"[122, 123, 124, 128, 130, 132, 134, 136, 153, 154, 159, 164, 161]","[122, 123, 124, 128, 130, 132, 134, 136, 153, 154, 159, 164, 161]","[122, 123, 124, 128, 130, 132, 134, 136, 153, 154, 159, 161, 164]",[],[],[]
500K::6::summarization::2,500K,6,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,,"[332, 333, 353]","[332, 333, 353]","[332, 333, 353]",[],[],[]
500K::6::temporal_reasoning::1,500K,6,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,1,1,0,0,1,,"[162, 162]",[162],[162],[],[],[162]
500K::6::temporal_reasoning::2,500K,6,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[96, 574]","[96, 574]","[96, 574]",[],[],[]
500K::7::contradiction_resolution::1,500K,7,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[22, 204]","[22, 204]","[22, 204]",[],[],[]
500K::7::contradiction_resolution::2,500K,7,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[726, 822]","[726, 822]","[726, 822]",[],[],[]
500K::7::event_ordering::1,500K,7,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,21,21,21,0,0,0,,"[0, 4, 2, 6, 8, 46, 48, 100, 16, 18, 20, 34, 36, 38, 84, 26, 50, 96, 60, 80, 82]","[0, 4, 2, 6, 8, 46, 48, 100, 16, 18, 20, 34, 36, 38, 84, 26, 50, 96, 60, 80, 82]","[0, 2, 4, 6, 8, 16, 18, 20, 26, 34, 36, 38, 46, 48, 50, 60, 80, 82, 84, 96, 100]",[],[],[]
500K::7::event_ordering::2,500K,7,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,28,23,23,0,0,5,,"[320, 328, 322, 324, 326, 330, 332, 334, 336, 346, 364, 366, 368, 382, 342, 344, 360, 348, 352, 354, 360, 382, 368, 370, 372, 336, 330, 340]","[320, 328, 322, 324, 326, 330, 332, 334, 336, 346, 364, 366, 368, 382, 342, 344, 360, 348, 352, 354, 370, 372, 340]","[320, 322, 324, 326, 328, 330, 332, 334, 336, 340, 342, 344, 346, 348, 352, 354, 360, 364, 366, 368, 370, 372, 382]",[],[],"[330, 336, 360, 368, 382]"
500K::7::information_extraction::1,500K,7,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[1],[1],[1],[],[],[]
500K::7::information_extraction::2,500K,7,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,,"[31, 33]","[31, 33]","[31, 33]",[],[],[]
500K::7::instruction_following::1,500K,7,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,,"[198, 200, 202]","[198, 200, 202]","[198, 200, 202]",[],[],[]
500K::7::instruction_following::2,500K,7,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,,"[710, 716]","[710, 716]","[710, 716]",[],[],[]
500K::7::knowledge_update::1,500K,7,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,,"[446, 448, 450, 586]","[446, 448, 450, 586]","[446, 448, 450, 586]",[],[],[]
500K::7::knowledge_update::2,500K,7,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,6,6,6,0,0,0,,"[832, 834, 836, 964, 966, 968]","[832, 834, 836, 964, 966, 968]","[832, 834, 836, 964, 966, 968]",[],[],[]
500K::7::multi_session_reasoning::1,500K,7,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,17,17,17,0,0,0,,"[80, 81, 82, 83, 84, 85, 96, 97, 98, 99, 100, 262, 263, 264, 265, 382, 383]","[80, 81, 82, 83, 84, 85, 96, 97, 98, 99, 100, 262, 263, 264, 265, 382, 383]","[80, 81, 82, 83, 84, 85, 96, 97, 98, 99, 100, 262, 263, 264, 265, 382, 383]",[],[],[]
500K::7::multi_session_reasoning::2,500K,7,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,1,1,1,0,0,0,,[22],[22],[22],[],[],[]
500K::7::preference_following::1,500K,7,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[1314],[1314],[1314],[],[],[]
500K::7::preference_following::2,500K,7,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,,"[186, 188]","[186, 188]","[186, 188]",[],[],[]
500K::7::summarization::1,500K,7,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,,"[0, 3, 16, 22, 35]","[0, 3, 16, 22, 35]","[0, 3, 16, 22, 35]",[],[],[]
500K::7::summarization::2,500K,7,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,,"[321, 323, 329]","[321, 323, 329]","[321, 323, 329]",[],[],[]
500K::7::temporal_reasoning::1,500K,7,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[22, 326]","[22, 326]","[22, 326]",[],[],[]
500K::7::temporal_reasoning::2,500K,7,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[148, 150]","[148, 150]","[148, 150]",[],[],[]
500K::8::contradiction_resolution::1,500K,8,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,,"[250, 146, 148]","[250, 146, 148]","[146, 148, 250]",[],[],[]
500K::8::contradiction_resolution::2,500K,8,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[934, 842]","[934, 842]","[842, 934]",[],[],[]
500K::8::event_ordering::1,500K,8,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,6,6,6,0,0,0,,"[46, 132, 500, 48, 766, 770]","[46, 132, 500, 48, 766, 770]","[46, 48, 132, 500, 766, 770]",[],[],[]
500K::8::event_ordering::2,500K,8,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,,"[102, 110, 200, 338, 796]","[102, 110, 200, 338, 796]","[102, 110, 200, 338, 796]",[],[],[]
500K::8::information_extraction::1,500K,8,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[142],[142],[142],[],[],[]
500K::8::information_extraction::2,500K,8,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[352],[352],[352],[],[],[]
500K::8::instruction_following::1,500K,8,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,,"[496, 498]","[496, 498]","[496, 498]",[],[],[]
500K::8::instruction_following::2,500K,8,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[604],[604],[604],[],[],[]
500K::8::knowledge_update::1,500K,8,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[318, 382]","[318, 382]","[318, 382]",[],[],[]
500K::8::knowledge_update::2,500K,8,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[666, 720]","[666, 720]","[666, 720]",[],[],[]
500K::8::multi_session_reasoning::1,500K,8,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,,"[34, 36, 512]","[34, 36, 512]","[34, 36, 512]",[],[],[]
500K::8::multi_session_reasoning::2,500K,8,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,4,4,4,0,0,0,,"[192, 198, 318, 76]","[192, 198, 318, 76]","[76, 192, 198, 318]",[],[],[]
500K::8::preference_following::1,500K,8,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[550],[550],[550],[],[],[]
500K::8::preference_following::2,500K,8,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[886],[886],[886],[],[],[]
500K::8::summarization::1,500K,8,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,8,8,8,0,0,0,,"[19, 33, 41, 143, 161, 163, 259, 261]","[19, 33, 41, 143, 161, 163, 259, 261]","[19, 33, 41, 143, 161, 163, 259, 261]",[],[],[]
500K::8::summarization::2,500K,8,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,7,7,7,0,0,0,,"[19, 33, 41, 143, 161, 163, 259]","[19, 33, 41, 143, 161, 163, 259]","[19, 33, 41, 143, 161, 163, 259]",[],[],[]
500K::8::temporal_reasoning::1,500K,8,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[112, 318]","[112, 318]","[112, 318]",[],[],[]
500K::8::temporal_reasoning::2,500K,8,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[246, 930]","[246, 930]","[246, 930]",[],[],[]
500K::9::contradiction_resolution::1,500K,9,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,,"[104, 106, 108, 212]","[104, 106, 108, 212]","[104, 106, 108, 212]",[],[],[]
500K::9::contradiction_resolution::2,500K,9,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[410, 488]","[410, 488]","[410, 488]",[],[],[]
500K::9::event_ordering::1,500K,9,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,14,14,14,0,0,0,,"[0, 2, 4, 6, 92, 94, 222, 314, 316, 318, 320, 490, 492, 494]","[0, 2, 4, 6, 92, 94, 222, 314, 316, 318, 320, 490, 492, 494]","[0, 2, 4, 6, 92, 94, 222, 314, 316, 318, 320, 490, 492, 494]",[],[],[]
500K::9::event_ordering::2,500K,9,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,,"[60, 144, 240, 246, 468]","[60, 144, 240, 246, 468]","[60, 144, 240, 246, 468]",[],[],[]
500K::9::information_extraction::1,500K,9,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,,"[12, 14]","[12, 14]","[12, 14]",[],[],[]
500K::9::information_extraction::2,500K,9,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[28],[28],[28],[],[],[]
500K::9::instruction_following::1,500K,9,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,,"[86, 88]","[86, 88]","[86, 88]",[],[],[]
500K::9::instruction_following::2,500K,9,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[582],[582],[582],[],[],[]
500K::9::knowledge_update::1,500K,9,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,,"[16, 22, 84]","[16, 22, 84]","[16, 22, 84]",[],[],[]
500K::9::knowledge_update::2,500K,9,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[226, 308]","[226, 308]","[226, 308]",[],[],[]
500K::9::multi_session_reasoning::1,500K,9,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,6,6,6,0,0,0,,"[220, 221, 322, 323, 802, 803]","[220, 221, 322, 323, 802, 803]","[220, 221, 322, 323, 802, 803]",[],[],[]
500K::9::multi_session_reasoning::2,500K,9,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,,"[432, 738, 924]","[432, 738, 924]","[432, 738, 924]",[],[],[]
500K::9::preference_following::1,500K,9,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[46],[46],[46],[],[],[]
500K::9::preference_following::2,500K,9,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[260],[260],[260],[],[],[]
500K::9::summarization::1,500K,9,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,,"[1, 3, 5, 9, 43]","[1, 3, 5, 9, 43]","[1, 3, 5, 9, 43]",[],[],[]
500K::9::summarization::2,500K,9,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,54,54,54,0,0,0,,"[92, 93, 94, 102, 112, 113, 114, 115, 116, 117, 110, 111, 118, 119, 128, 129, 130, 131, 132, 133, 120, 121, 122, 123, 124, 125, 126, 127, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 154, 155, 160, 161, 158, 159, 162, 163, 164, 165, 174, 175]","[92, 93, 94, 102, 112, 113, 114, 115, 116, 117, 110, 111, 118, 119, 128, 129, 130, 131, 132, 133, 120, 121, 122, 123, 124, 125, 126, 127, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 154, 155, 160, 161, 158, 159, 162, 163, 164, 165, 174, 175]","[92, 93, 94, 102, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 154, 155, 158, 159, 160, 161, 162, 163, 164, 165, 174, 175]",[],[],[]
500K::9::temporal_reasoning::1,500K,9,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,1,1,0,0,1,,"[44, 44]",[44],[44],[],[],[44]
500K::9::temporal_reasoning::2,500K,9,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,,"[72, 490, 492]","[72, 490, 492]","[72, 490, 492]",[],[],[]
500K::10::contradiction_resolution::1,500K,10,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[406, 410]","[406, 410]","[406, 410]",[],[],[]
500K::10::contradiction_resolution::2,500K,10,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,1,1,0,0,1,,"[1004, 1004]",[1004],[1004],[],[],[1004]
500K::10::event_ordering::1,500K,10,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,13,13,13,0,0,0,,"[0, 2, 4, 8, 10, 12, 202, 204, 412, 414, 416, 418, 1060]","[0, 2, 4, 8, 10, 12, 202, 204, 412, 414, 416, 418, 1060]","[0, 2, 4, 8, 10, 12, 202, 204, 412, 414, 416, 418, 1060]",[],[],[]
500K::10::event_ordering::2,500K,10,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,10,10,10,0,0,0,,"[20, 22, 24, 36, 38, 218, 224, 354, 610, 612]","[20, 22, 24, 36, 38, 218, 224, 354, 610, 612]","[20, 22, 24, 36, 38, 218, 224, 354, 610, 612]",[],[],[]
500K::10::information_extraction::1,500K,10,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[148],[148],[148],[],[],[]
500K::10::information_extraction::2,500K,10,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,,"[220, 221]","[220, 221]","[220, 221]",[],[],[]
500K::10::instruction_following::1,500K,10,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,6,6,6,0,0,0,,"[572, 574, 576, 578, 580, 582]","[572, 574, 576, 578, 580, 582]","[572, 574, 576, 578, 580, 582]",[],[],[]
500K::10::instruction_following::2,500K,10,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,,"[880, 882]","[880, 882]","[880, 882]",[],[],[]
500K::10::knowledge_update::1,500K,10,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[160, 182]","[160, 182]","[160, 182]",[],[],[]
500K::10::knowledge_update::2,500K,10,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[320, 406]","[320, 406]","[320, 406]",[],[],[]
500K::10::multi_session_reasoning::1,500K,10,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,8,8,8,0,0,0,,"[384, 385, 386, 387, 388, 389, 392, 393]","[384, 385, 386, 387, 388, 389, 392, 393]","[384, 385, 386, 387, 388, 389, 392, 393]",[],[],[]
500K::10::multi_session_reasoning::2,500K,10,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,4,4,4,0,0,0,,"[106, 109, 248, 1046]","[106, 109, 248, 1046]","[106, 109, 248, 1046]",[],[],[]
500K::10::preference_following::1,500K,10,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[262],[262],[262],[],[],[]
500K::10::preference_following::2,500K,10,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,4,4,4,0,0,0,,"[956, 958, 960, 970]","[956, 958, 960, 970]","[956, 958, 960, 970]",[],[],[]
500K::10::summarization::1,500K,10,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,8,8,8,0,0,0,,"[203, 207, 219, 225, 233, 237, 241, 243]","[203, 207, 219, 225, 233, 237, 241, 243]","[203, 207, 219, 225, 233, 237, 241, 243]",[],[],[]
500K::10::summarization::2,500K,10,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,,"[300, 301, 344]","[300, 301, 344]","[300, 301, 344]",[],[],[]
500K::10::temporal_reasoning::1,500K,10,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,1,1,0,0,1,,"[198, 198]",[198],[198],[],[],[198]
500K::10::temporal_reasoning::2,500K,10,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,,"[132, 134, 136]","[132, 134, 136]","[132, 134, 136]",[],[],[]
500K::11::contradiction_resolution::1,500K,11,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[4, 134]","[4, 134]","[4, 134]",[],[],[]
500K::11::contradiction_resolution::2,500K,11,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[902, 876]","[902, 876]","[876, 902]",[],[],[]
500K::11::event_ordering::1,500K,11,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,29,29,29,0,0,0,,"[18, 20, 148, 150, 274, 276, 278, 366, 372, 458, 464, 554, 556, 558, 572, 574, 576, 718, 724, 804, 806, 814, 816, 912, 916, 922, 1004, 1008, 1014]","[18, 20, 148, 150, 274, 276, 278, 366, 372, 458, 464, 554, 556, 558, 572, 574, 576, 718, 724, 804, 806, 814, 816, 912, 916, 922, 1004, 1008, 1014]","[18, 20, 148, 150, 274, 276, 278, 366, 372, 458, 464, 554, 556, 558, 572, 574, 576, 718, 724, 804, 806, 814, 816, 912, 916, 922, 1004, 1008, 1014]",[],[],[]
500K::11::event_ordering::2,500K,11,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,10,10,10,0,0,0,,"[22, 24, 30, 194, 368, 460, 566, 812, 914, 1010]","[22, 24, 30, 194, 368, 460, 566, 812, 914, 1010]","[22, 24, 30, 194, 368, 460, 566, 812, 914, 1010]",[],[],[]
500K::11::information_extraction::1,500K,11,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,,"[0, 10]","[0, 10]","[0, 10]",[],[],[]
500K::11::information_extraction::2,500K,11,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[26],[26],[26],[],[],[]
500K::11::instruction_following::1,500K,11,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[352],[352],[352],[],[],[]
500K::11::instruction_following::2,500K,11,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[532],[532],[532],[],[],[]
500K::11::knowledge_update::1,500K,11,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[40, 260]","[40, 260]","[40, 260]",[],[],[]
500K::11::knowledge_update::2,500K,11,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,,"[784, 788, 790]","[784, 788, 790]","[784, 788, 790]",[],[],[]
500K::11::multi_session_reasoning::1,500K,11,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,,"[294, 300]","[294, 300]","[294, 300]",[],[],[]
500K::11::multi_session_reasoning::2,500K,11,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,4,4,4,0,0,0,,"[40, 260, 294, 300]","[40, 260, 294, 300]","[40, 260, 294, 300]",[],[],[]
500K::11::preference_following::1,500K,11,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[88],[88],[88],[],[],[]
